Fecha,Hora,Pronosticada,Minera,Variable,Estacion
05/20/2023,14,31.4,Sierra Gorda,MP10,Sierra Gorda
05/20/2023,15,27.3,Sierra Gorda,MP10,Sierra Gorda
05/20/2023,16,29.6,Sierra Gorda,MP10,Sierra Gorda
05/20/2023,17,35.1,Sierra Gorda,MP10,Sierra Gorda
05/20/2023,18,303.8,Sierra Gorda,MP10,Sierra Gorda
05/20/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
05/20/2023,20,128.0,Sierra Gorda,MP10,Sierra Gorda
05/20/2023,21,37.8,Sierra Gorda,MP10,Sierra Gorda
05/20/2023,22,33.0,Sierra Gorda,MP10,Sierra Gorda
05/20/2023,23,33.8,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,0,31.4,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,1,21.4,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,2,23.8,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,3,9.7,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,4,31.1,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,5,19.6,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,6,26.0,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,7,132.2,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,8,84.0,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,9,77.8,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,10,95.4,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,11,99.3,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,12,37.5,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,13,42.6,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,14,82.2,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,15,27.3,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,16,29.6,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,17,18.2,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,18,41.0,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,20,94.7,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,21,33.4,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,22,59.5,Sierra Gorda,MP10,Sierra Gorda
05/21/2023,23,49.4,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,0,32.0,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,1,17.8,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,2,17.7,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,3,19.3,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,4,22.0,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,5,30.3,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,6,26.0,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,7,132.2,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,8,80.0,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,9,101.5,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,10,71.7,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,11,87.6,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,12,58.0,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,13,22.8,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,14,21.9,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,15,27.3,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,16,26.3,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,17,40.0,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,18,62.8,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,19,38.3,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,20,53.6,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,21,84.2,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,22,29.6,Sierra Gorda,MP10,Sierra Gorda
05/22/2023,23,23.1,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,0,16.7,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,1,61.7,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,2,33.8,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,3,23.9,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,4,31.1,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,5,41.0,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,6,31.1,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,7,40.2,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,8,84.0,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,9,50.4,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,10,77.2,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,11,97.0,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,12,46.2,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,13,42.6,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,14,82.2,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,15,31.8,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,16,36.6,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,17,50.7,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,18,46.0,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,20,52.9,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,21,28.6,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,22,21.2,Sierra Gorda,MP10,Sierra Gorda
05/23/2023,23,33.8,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,0,15.2,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,1,21.4,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,2,11.1,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,3,19.4,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,4,21.6,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,5,19.6,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,6,39.0,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,7,110.4,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,8,61.0,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,9,97.5,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,10,92.4,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,11,68.0,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,12,46.2,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,13,42.6,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,14,82.2,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,15,29.7,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,16,29.6,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,17,33.5,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,18,27.0,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,20,47.2,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,21,98.7,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,22,53.2,Sierra Gorda,MP10,Sierra Gorda
05/24/2023,23,67.3,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,0,33.5,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,1,50.3,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,2,13.8,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,3,30.8,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,4,13.5,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,5,29.7,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,6,53.4,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,7,132.2,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,8,130.8,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,9,157.4,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,10,77.2,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,11,44.5,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,12,81.4,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,13,42.6,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,14,82.2,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,15,29.7,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,16,29.6,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,17,29.6,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,18,62.8,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,19,38.3,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,20,40.2,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,21,105.0,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,22,59.0,Sierra Gorda,MP10,Sierra Gorda
05/25/2023,23,67.3,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,0,42.3,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,1,51.0,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,2,12.0,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,3,27.8,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,4,14.9,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,5,85.3,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,6,69.2,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,7,40.2,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,8,47.3,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,9,126.6,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,10,77.2,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,11,40.0,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,12,46.8,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,13,30.1,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,14,33.7,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,15,27.3,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,16,44.2,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,17,50.7,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,18,28.5,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,20,63.4,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,21,98.7,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,22,29.8,Sierra Gorda,MP10,Sierra Gorda
05/26/2023,23,67.3,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,0,36.6,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,1,13.8,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,2,41.1,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,3,28.6,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,4,36.9,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,5,19.6,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,6,53.4,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,7,40.2,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,8,67.7,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,9,44.5,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,10,102.6,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,11,39.8,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,12,45.8,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,13,22.8,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,14,33.7,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,15,27.3,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,16,27.4,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,17,40.0,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,18,83.6,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,19,69.6,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,20,47.2,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,21,22.8,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,22,37.0,Sierra Gorda,MP10,Sierra Gorda
05/27/2023,23,61.2,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,0,43.6,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,1,34.2,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,2,47.5,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,3,54.0,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,4,56.3,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,5,12.4,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,6,24.3,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,7,29.2,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,8,31.6,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,9,182.9,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,10,40.0,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,11,40.0,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,12,32.3,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,13,22.8,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,14,17.7,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,15,27.3,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,16,22.6,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,17,42.0,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,18,62.8,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,19,38.3,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,20,63.4,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,21,34.0,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,22,42.2,Sierra Gorda,MP10,Sierra Gorda
05/28/2023,23,39.7,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,0,29.5,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,1,47.6,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,2,17.3,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,3,35.2,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,4,14.9,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,5,85.3,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,6,26.0,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,7,44.2,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,8,45.1,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,9,77.3,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,10,74.4,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,11,39.8,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,12,29.8,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,13,22.8,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,14,33.7,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,15,28.9,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,16,22.6,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,17,33.5,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,18,47.0,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,19,42.6,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,20,32.0,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,21,22.8,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,22,55.2,Sierra Gorda,MP10,Sierra Gorda
05/29/2023,23,67.4,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,0,26.8,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,1,33.1,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,2,14.9,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,3,15.3,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,4,12.8,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,5,12.0,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,6,16.6,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,7,83.8,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,8,77.5,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,9,45.7,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,10,77.2,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,11,39.8,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,12,42.6,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,13,22.8,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,14,31.4,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,15,40.3,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,16,29.6,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,17,56.7,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,18,49.0,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,20,94.7,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,21,33.2,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,22,31.2,Sierra Gorda,MP10,Sierra Gorda
05/30/2023,23,34.7,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,0,15.2,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,1,23.2,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,2,27.3,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,3,23.9,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,4,12.8,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,5,10.1,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,6,34.4,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,7,55.5,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,8,84.0,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,9,70.6,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,10,77.2,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,11,40.0,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,12,34.4,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,13,22.8,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,14,15.4,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,15,27.3,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,16,66.6,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,17,27.7,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,18,28.5,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,20,63.4,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,21,30.6,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,22,33.0,Sierra Gorda,MP10,Sierra Gorda
05/31/2023,23,23.1,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,0,48.6,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,1,23.4,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,2,40.0,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,3,52.7,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,4,31.1,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,5,33.2,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,6,35.6,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,7,45.0,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,8,33.2,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,9,100.6,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,10,41.2,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,11,39.8,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,12,37.2,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,13,120.0,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,14,29.3,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,15,26.5,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,16,13.2,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,17,50.7,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,18,62.8,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,19,69.6,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,20,24.2,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,21,51.0,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,22,33.0,Sierra Gorda,MP10,Sierra Gorda
06/01/2023,23,23.1,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,0,28.5,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,1,49.6,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,2,23.2,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,3,19.4,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,4,22.0,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,5,22.9,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,6,23.6,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,7,58.2,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,8,107.0,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,9,71.3,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,10,61.5,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,11,87.6,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,12,46.2,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,13,42.6,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,14,82.2,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,15,29.7,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,16,20.4,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,17,31.0,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,18,62.8,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,20,32.0,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,21,54.8,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,22,49.8,Sierra Gorda,MP10,Sierra Gorda
06/02/2023,23,49.4,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,0,42.3,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,1,13.8,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,2,14.9,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,3,23.3,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,4,13.8,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,5,12.6,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,6,69.0,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,7,49.0,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,8,130.8,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,9,100.6,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,10,58.4,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,11,39.8,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,12,55.6,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,13,36.8,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,14,29.3,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,15,27.3,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,16,29.6,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,17,50.7,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,18,62.8,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,20,32.0,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,21,30.0,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,22,21.2,Sierra Gorda,MP10,Sierra Gorda
06/03/2023,23,38.1,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,0,33.5,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,1,49.6,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,2,34.3,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,3,20.2,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,4,13.2,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,5,45.6,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,6,58.1,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,7,51.9,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,8,130.4,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,9,52.4,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,10,74.4,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,11,39.8,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,12,41.2,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,13,22.8,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,14,21.9,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,15,27.3,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,16,29.6,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,17,31.0,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,18,28.5,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,20,54.7,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,21,26.2,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,22,31.3,Sierra Gorda,MP10,Sierra Gorda
06/04/2023,23,48.4,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,0,49.0,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,1,15.8,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,2,21.4,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,3,17.0,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,4,13.8,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,5,59.3,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,6,34.4,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,7,55.5,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,8,31.6,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,9,47.2,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,10,64.0,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,11,49.1,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,12,40.4,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,13,30.1,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,14,17.7,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,15,27.3,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,16,23.1,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,17,50.7,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,18,62.8,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,19,44.9,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,20,52.9,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,21,26.2,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,22,59.5,Sierra Gorda,MP10,Sierra Gorda
06/05/2023,23,44.7,Sierra Gorda,MP10,Sierra Gorda
06/06/2023,0,65.0,Sierra Gorda,MP10,Sierra Gorda
06/06/2023,1,26.6,Sierra Gorda,MP10,Sierra Gorda
06/06/2023,2,20.6,Sierra Gorda,MP10,Sierra Gorda
06/06/2023,3,23.0,Sierra Gorda,MP10,Sierra Gorda
06/06/2023,4,52.0,Sierra Gorda,MP10,Sierra Gorda
